Referencia;Descripcion;Contenido
22844;Downlight cuadrado plano LED 18W 1600lm 110-230V 2700K 225mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-18w-1600lm-110-230v-2700k-225mm-en-color-blanco-22844-1403004554-dd73-md01_500.jpg
23650;Downlight cuadrado plano LED 15W 1300lm 110-230V 2700K 195mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-15w-1300lm-110-230v-2700k-195mm-en-color-plata-23650-1403004555-62d8-md01_500.jpg
23648;Downlight cuadrado plano LED 15W 1500lm 110-230V 6400K 195mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-15w-1500lm-110-230v-6400k-195mm-en-color-plata-23648-1403004556-ea85-md01_500.jpg
23639;Downlight cuadrado plano LED 12W 1200lm 110-230V 6400K 170mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-12w-1200lm-110-230v-6400k-170mm-en-color-blanco-23639-1403004557-4ba7-md01_500.jpg
23642;Downlight cuadrado plano LED 12W 1200lm 110-230V 6400K 170mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-12w-1200lm-110-230v-6400k-170mm-en-color-plata-23642-1403004558-ac55-md01_500.jpg
23646;Downlight cuadrado plano LED 15W 1400lm 110-230V 4000K 195mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-15w-1400lm-110-230v-4000k-195mm-en-color-blanco-23646-1403004559-9575-md01_500.jpg
23647;Downlight cuadrado plano LED 15W 1300lm 110-230V 2700K 195mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-15w-1300lm-110-230v-2700k-195mm-en-color-blanco-23647-1403004560-fcb0-md01_500.jpg
28393;Downlight cuadrado de superficie LED 6W 600lm 110-230V 6400K 120x120mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-6w-600lm-110-230v-6400k-120x120mm-color-pt-28393-1403004561-3ad0-md01_500.jpg
23643;Downlight cuadrado plano LED 12W 1100lm 110-230V 4000K 170mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-12w-1100lm-110-230v-4000k-170mm-en-color-plata-23643-1403004562-587f-md01_500.jpg
23640;Downlight cuadrado plano LED 12W 1100lm 110-230V 4000K 170mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-12w-1100lm-110-230v-4000k-170mm-en-color-blanco-23640-1403004563-69a6-md01_500.jpg
23644;Downlight cuadrado plano LED 12W 1000lm 110-230V 2700K 170mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-12w-1000lm-110-230v-2700k-170mm-en-color-plata-23644-1403004564-670b-md01_500.jpg
23641;Downlight cuadrado plano LED 12W 1000lm 110-230V 2700K 170mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-plano-led-12w-1000lm-110-230v-2700k-170mm-en-color-blanco-23641-1403004565-c58e-md01_500.jpg
27659;Downlight cuadrado de superficie LED 6W 580lm 110-230V 4000K 120x120mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-6w-580lm-110-230v-4000k-120x120mm-color-bl-27659-1403004566-e1ee-md01_500.jpg
28998;Downlight cuadrado de superficie LED 6W 580lm 110-230V 4000K 120x120mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-6w-580lm-110-230v-4000k-120x120mm-color-pt-28998-1403004567-e9cb-md01_500.jpg
28387;Downlight cuadrado de superficie LED 6W 550lm 110-230V 2700K 120x120mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-6w-550lm-110-230v-2700k-120x120mm-color-pt-28387-1403004568-569d-md01_500.jpg
26996;Downlight cuadrado de superficie LED 6W 550lm 110-230V 2700K 120x120mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-6w-550lm-110-230v-2700k-120x120mm-color-bl-26996-1403004569-4a8b-md01_500.jpg
23667;Downlight cuadrado de superficie LED 24W 2300lm 110-230V 4000K 300x300mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-24w-2300lm-110-230v-4000k-300x300mm-color-bl-23667-1403004570-f772-md01_500.jpg
23673;Downlight cuadrado de superficie LED 24W 2300lm 110-230V 4000K 300x300mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-24w-2300lm-110-230v-4000k-300x300mm-color-pt-23673-1403004571-f97b-md01_500.jpg
23674;Downlight cuadrado de superficie LED 24W 2200lm 110-230V 2700K 300x300mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-24w-2200lm-110-230v-2700k-300x300mm-color-pt-23674-1403004572-9614-md01_500.jpg
23672;Downlight cuadrado de superficie LED 24W 2400lm 110-230V 6400K 300x300mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-24w-2400lm-110-230v-6400k-300x300mm-color-pt-23672-1403004573-16af-md01_500.jpg
23668;Downlight cuadrado de superficie LED 24W 2200lm 110-230V 2700K 300x300mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-24w-2200lm-110-230v-2700k-300x300mm-color-bl-23668-1403004574-f836-md01_500.jpg
21855;Downlight cuadrado de superficie LED 18W 1800lm 110-230V 6400K 230x230mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-18w-1800lm-110-230v-6400k-230x230mm-color-pt-21855-1403004575-1a49-md01_500.jpg
21854;Downlight cuadrado de superficie LED 18W 1800lm 110-230V 6400K 230x230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-18w-1800lm-110-230v-6400k-230x230mm-color-bl-21854-1403004576-34a4-md01_500.jpg
23666;Downlight cuadrado de superficie LED 24W 2400lm 110-230V 6400K 300x300mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-24w-2400lm-110-230v-6400k-300x300mm-color-bl-23666-1403004577-9f78-md01_500.jpg
22854;Downlight cuadrado de superficie LED 18W 1600lm 110-230V 2700K 230x230mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-18w-1600lm-110-230v-2700k-230x230mm-color-pt-22854-1403004578-c044-md01_500.jpg
22855;Downlight cuadrado de superficie LED 18W 1700lm 110-230V 4000K 230x230mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-18w-1700lm-110-230v-4000k-230x230mm-color-pt-22855-1403004579-d483-md01_500.jpg
22852;Downlight cuadrado de superficie LED 18W 1600lm 110-230V 2700K 230x230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-18w-1600lm-110-230v-2700k-230x230mm-color-bl-22852-1403004580-a9f0-md01_500.jpg
26257;Downlight cuadrado de superficie LED 12W 1100lm 110-230V 4000K 170x170mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-12w-1100lm-110-230v-4000k-170x170mm-color-bl-26257-1403004581-f6dc-md01_500.jpg
28266;Downlight cuadrado de superficie LED 12W 1100lm 110-230V 4000K 170x170mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-12w-1100lm-110-230v-4000k-170x170mm-color-pt-28266-1403004582-0640-md01_500.jpg
26216;Downlight cuadrado de superficie LED 12W 1200lm 110-230V 6400K 170x170mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-12w-1200lm-110-230v-6400k-170x170mm-color-bl-26216-1403004583-d11a-md01_500.jpg
27997;Downlight cuadrado de superficie LED 12W 1200lm 110-230V 6400K 170x170mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-12w-1200lm-110-230v-6400k-170x170mm-color-pt-27997-1403004584-af18-md01_500.jpg
25243;Downlight cuadrado basculante simple GU10 93x93mm en color negro para interiores;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-basculante-simple-gu10-93x93mm-en-color-negro-para-interiores-25243-1403004585-26e5-md01_500.jpg
26033;Downlight cuadrado de superficie LED 12W 1000lm 110-230V 2700K 170x170mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-12w-1000lm-110-230v-2700k-170x170mm-color-bl-26033-1403004586-0898-md01_500.jpg
24245;Downlight cuadrado ajustable LED 6W 600lm 110-230V 6400K 100mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-6w-600lm-110-230v-6400k-100mm-en-color-blanco-24245-1403004587-a9c6-md01_500.jpg
27666;Downlight cuadrado de superficie LED 12W 1000lm 110-230V 2700K 170x170mm en color plata;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-supf-led-12w-1000lm-110-230v-2700k-170x170mm-color-pt-27666-1403004588-d611-md01_500.jpg
24223;Downlight cuadrado ajustable LED 6W 500lm 110-230V 2700K 100mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-6w-500lm-110-230v-2700k-100mm-en-color-blanco-24223-1403004589-922a-md01_500.jpg
24281;Downlight cuadrado ajustable LED 6W 550lm 110-230V 4000K 100mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-6w-550lm-110-230v-4000k-100mm-en-color-blanco-24281-1403004590-5f57-md01_500.jpg
25177;Downlight cuadrado ajustable LED 30W 2800lm 110-230V 2700K 230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-30w-2800lm-110-230v-2700k-230mm-en-color-blanco-25177-1403004591-869e-md01_500.jpg
25189;Downlight cuadrado basculante simple GU10 93x93mm en color blanco para interiores;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-basc-simp-gu10-93x93mm-color-bl-p-i--25189-1403004592-303b-md01_500.jpg
25351;Downlight cuadrado ajustable LED 30W 2000lm 110-230V 6400K 230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-30w-2000lm-110-230v-6400k-230mm-en-color-blanco-25351-1403004593-740a-md01_500.jpg
24870;Downlight cuadrado ajustable LED 20W 2000lm 110-230V 6400K 230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-20w-2000lm-110-230v-6400k-230mm-en-color-blanco-24870-1403004594-a1b3-md01_500.jpg
25795;Downlight cuadrado ajustable LED 30W 2900lm 110-230V 4000K 230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-30w-2900lm-110-230v-4000k-230mm-en-color-blanco-25795-1403004595-db5a-md01_500.jpg
25156;Downlight cuadrado ajustable LED 20W 1900lm 110-230V 4000K 230mm en color blanco;https://media.telematel.com/assets/alfa-dyser-downlight-cuadrado-ajustable-led-20w-1900lm-110-230v-4000k-230mm-en-color-blanco-25156-1403004596-344b-md01_500.jpg
33732;Secador profesional iónico 2200W AC en color negro y magenta;https://media.telematel.com/assets/alfa-dyser-secador-profesional-ionico-2200w-ac-en-color-negro-y-magenta-33732-1403004597-20a7-md01_500.jpg
33842;Secador profesional iónico 2200W AC en color negro y dorado;https://media.telematel.com/assets/alfa-dyser-secador-profesional-ionico-2200w-ac-en-color-negro-y-dorado-33842-1403004598-91c9-md01_500.jpg
33527;Secador profesional iónico 2000W AC en color negro;https://media.telematel.com/assets/alfa-dyser-secador-profesional-ionico-2000w-ac-en-color-negro-33527-1403004599-94af-md01_500.jpg
36042;Secador profesional DELUXE iónico 2300W AC;https://media.telematel.com/assets/alfa-dyser-secador-profesional-deluxe-ionico-2300w-ac-36042-1403004600-3bfe-md01_500.jpg
34094;Sandwichera grill 1400W;https://media.telematel.com/assets/alfa-dyser-sandwichera-grill-1400w-34094-1403004601-e903-md01_500.jpg
35574;Secador profesional DELUXE iónico 1900W Brushless;https://media.telematel.com/assets/alfa-dyser-secador-profesional-deluxe-ionico-1900w-brushless-35574-1403004602-b8c9-md01_500.jpg
33790;Sandwichera doble placa desmontable 850W en color rojo;https://media.telematel.com/assets/alfa-dyser-sandwichera-doble-placa-desmontable-850w-en-color-rojo-33790-1403004603-4d88-md01_500.jpg
35998;Secador mural de baño 1200W en color blanco;https://media.telematel.com/assets/alfa-dyser-secador-mural-de-bano-1200w-en-color-blanco-35998-1403004604-de53-md01_500.jpg
33566;Sandwichera doble placa desmontable 850W;https://media.telematel.com/assets/alfa-dyser-sandwichera-doble-placa-desmontable-850w-33566-1403004605-71d0-md01_500.jpg
36007;Sandwichera eléctrica 750W;https://media.telematel.com/assets/alfa-dyser-sandwichera-electrica-750w-36007-1403004606-8314-md01_500.jpg
33567;Sandwichera grill desmontable 1400W;https://media.telematel.com/assets/alfa-dyser-sandwichera-grill-desmontable-1400w-33567-1403004607-5337-md01_500.jpg
33891;Sandwichera eléctrica 750W sin corte;https://media.telematel.com/assets/alfa-dyser-sandwichera-electrica-750w-sin-corte-33891-1403004608-b79a-md01_500.jpg
33545;Sandwichera eléctrica 750W de acero inoxidable;https://media.telematel.com/assets/alfa-dyser-sandwichera-electrica-750w-de-acero-inoxidable-33545-1403004609-7b2b-md01_500.jpg
33300;Romana muelle 32Kg con reloj y flexómetro;https://media.telematel.com/assets/alfa-dyser-romana-muelle-32kg-con-reloj-y-flexometro-33300-1403004610-c971-md01_500.jpg
30483;Romana digital portátil 50Kg;https://media.telematel.com/assets/alfa-dyser-romana-digital-portatil-50kg-30483-1403004611-c29d-md01_500.jpg
33746;Romana digital con correa para pesar maletas 50Kg;https://media.telematel.com/assets/alfa-dyser-romana-digital-con-correa-para-pesar-maletas-50kg-33746-1403004612-8cb2-md01_500.jpg
34135;Robot de cocina SMART 8000;https://media.telematel.com/assets/alfa-dyser-robot-de-cocina-smart-8000-34135-1403004613-296f-md01_500.jpg
36900;Robot batidora amasadora 250W;https://media.telematel.com/assets/alfa-dyser-robot-batidora-amasadora-250w-36900-1403004614-fa03-md01_500.jpg
34068;Robot de cocina TOUCH 9000;https://media.telematel.com/assets/alfa-dyser-robot-de-cocina-touch-9000-34068-1403004615-a05e-md01_500.jpg
34023;Robot batidora amasadora 1100W vintage;https://media.telematel.com/assets/alfa-dyser-robot-batidora-amasadora-1100w-vintage-34023-1403004616-713f-md01_500.jpg
34077;Robot batidora amasadora 1100W en color rojo;https://media.telematel.com/assets/alfa-dyser-robot-batidora-amasadora-1100w-en-color-rojo-34077-1403004617-b801-md01_500.jpg
34182;Robot batidora amasadora 1300W;https://media.telematel.com/assets/alfa-dyser-robot-batidora-amasadora-1300w-34182-1403004618-c2fc-md01_500.jpg
34161;Robot batidora amasadora 600W;https://media.telematel.com/assets/alfa-dyser-robot-batidora-amasadora-600w-34161-1403004619-c419-md01_500.jpg
34179;Robot aspirador EASYCLEAN MULTIFUNC 6000;https://media.telematel.com/assets/alfa-dyser-robot-aspirador-easyclean-multifunc-6000-34179-1403004620-7db5-md01_500.jpg
35827;Robot aspirador EASYCLEAN ADVANCE 3000;https://media.telematel.com/assets/alfa-dyser-robot-aspirador-easyclean-advance-3000-35827-1403004621-01fe-md01_500.jpg
33910;Rizador pelo 35W de cerámica;https://media.telematel.com/assets/alfa-dyser-rizador-pelo-35w-de-ceramica-33910-1403004622-26ce-md01_500.jpg
35882;Robot aspirador EASYCLEAN ORIGIN 2000;https://media.telematel.com/assets/alfa-dyser-robot-aspirador-easyclean-origin-2000-35882-1403004623-b46e-md01_500.jpg
34469;Reloj Smart Watch Q9 PRO;https://media.telematel.com/assets/alfa-dyser-reloj-smart-watch-q9-pro-34469-1403004624-ea1a-md01_500.jpg
35136;Reloj redondo 35cm efecto madera;https://media.telematel.com/assets/alfa-dyser-reloj-redondo-35cm-efecto-madera-35136-1403004625-aca6-md01_500.jpg
37480;Reloj pulsera actividad 115;https://media.telematel.com/assets/alfa-dyser-reloj-pulsera-actividad-115-37480-1403004626-b96b-md01_500.jpg
33675;Reloj redondo 33cm en color negro/cromo;https://media.telematel.com/assets/alfa-dyser-reloj-redondo-33cm-en-color-negro-cromo-33675-1403004627-b5b0-md01_500.jpg
33677;Reloj cuadrado 20cm en color blanco/cromo;https://media.telematel.com/assets/alfa-dyser-reloj-cuadrado-20cm-en-color-blanco-cromo-33677-1403004628-afcd-md01_500.jpg
33676;Reloj redondo 30cm en color blanco/negro;https://media.telematel.com/assets/alfa-dyser-reloj-redondo-30cm-en-color-blanco-negro-33676-1403004629-f5c3-md01_500.jpg
33679;Reloj redondo 25cm en color blanco/cromo;https://media.telematel.com/assets/alfa-dyser-reloj-redondo-25cm-en-color-blanco-cromo-33679-1403004630-0265-md01_500.jpg
34942;Reloj redondo 25cm efecto madera;https://media.telematel.com/assets/alfa-dyser-reloj-redondo-25cm-efecto-madera-34942-1403004631-db43-md01_500.jpg
35941;Rodillo de recambio para robot aspirador 35882;https://media.telematel.com/assets/alfa-dyser-rodillo-de-recambio-para-robot-aspirador-35882-35941-1403004632-fa5a-md01_500.jpg
35904;Mopa de recambio para robot aspirador 35882;https://media.telematel.com/assets/alfa-dyser-mopa-de-recambio-para-robot-aspirador-35882-35904-1403004633-2093-md01_500.jpg
34276;Reloj digital con alarma y termómetro;https://media.telematel.com/assets/alfa-dyser-reloj-digital-con-alarma-y-termometro-34276-1403004634-a2ec-md01_500.jpg
34167;Mopa de recambio para robot aspirador 34019;https://media.telematel.com/assets/alfa-dyser-mopa-de-recambio-para-robot-aspirador-34019-34167-1403004635-8c6c-md01_500.jpg
27243;Lámpara LED esférica 3 intensidades E14 5W 500lm 110-230mm 6400K 80x45mm;https://media.telematel.com/assets/alfa-dyser-lampara-led-esferica-3-intensidades-e14-5w-500lm-110-230mm-6400k-80x45mm-27243-1403004636-a42d-md01_500.jpg
24992;Lámpara LED EDISON vintage vela flama C35 E14 40W 120lm 110-230V 2200K 117x37mm;https://media.telematel.com/assets/alfa-dyser-lampara-led-edison-vintage-vela-flama-c35-e14-40w-120lm-110-230v-2200k-117x37mm-24992-1403004637-2388-md01_500.jpg
26000;Lámpara LED esférica 3 intensidades E14 5W 450lm 110-230mm 2700K 80x45mm;https://media.telematel.com/assets/alfa-dyser-lampara-led-esferica-3-intensidades-e14-5w-450lm-110-230mm-2700k-80x45mm-26000-1403004638-c0a7-md01_500.jpg
28083;Lámpara LED esférica 3 intensidades E14 5W 480lm 110-230mm 4000K 80x45mm;https://media.telematel.com/assets/alfa-dyser-lampara-led-esferica-3-intensidades-e14-5w-480lm-110-230mm-4000k-80x45mm-28083-1403004639-8e74-md01_500.jpg
28121;Lámpara LED ES111 COB GU10 38° 12W neutra;https://media.telematel.com/assets/alfa-dyser-lampara-led-es111-cob-gu10-38-12w-neutra-28121-1403004640-6a3c-md01_500.jpg
26030;Lámpara LED EDISON vintage tubular T300 E27 40W 120lm 110-230V 2200K 300x30mm;https://media.telematel.com/assets/alfa-dyser-lampara-led-edison-vintage-tubular-t300-e27-40w-120lm-110-230v-2200k-300x30mm-26030-1403004641-1f31-md01_500.jpg
